method;level;f1_weighted_mean;hierarchical_f1_mean;accuracy_mean;macro_f1_mean;g_mean_mean;mcc_mean;kappa_mean;r2_mean;pearson_corr_mean;ari_mean;nmi_mean;jsd_mean;jsd_scaled_mean;kl_divergence_mean;kl_scaled_mean;train_time_mean;inference_time_mean;f1_weighted_std;hierarchical_f1_std;accuracy_std;macro_f1_std;g_mean_std;mcc_std;kappa_std;r2_std;pearson_corr_std;ari_std;nmi_std;jsd_std;jsd_scaled_std;kl_divergence_std;kl_scaled_std;train_time_std;inference_time_std;stability
leiden_res0_8;level_1;0.8273937865573251;;0.7064910220471248;0.2757979288524417;0.7064910220471248;0.0;0.0;0.8757630841372952;0.9356175262104485;0.0;0.0;0.4055864653038198;0.5944135346961802;9.726593018720198;0.09495232095572415;754.646;754.646;0.02955306338484668;;0.044076931231418454;0.009851021128282216;0.044076931231418454;0.0;0.0;0.0411224836150671;0.021878322180188692;0.0;0.0;0.03544643309196541;0.035446433091965344;1.4998945918326179;0.015482736932431103;0.0;0.0;0.8522346830757666
leiden_res0_8;level_2;0.7524379684062275;;0.6467838472611561;0.3396948713989538;0.5530221803160108;0.3943078538491801;0.3405503444553168;0.7272828212592891;0.8517912703127797;0.32593305609264756;0.23781267476829723;0.4094852022043371;0.5905147977956628;9.737279859370148;0.09486265313330237;754.646;754.646;0.04323555494817507;;0.054152516359290144;0.025233089632526698;0.06008887129139856;0.05645984757983278;0.06174043674409723;0.08077747526018358;0.04656249937221968;0.072182865211699;0.04751798266738568;0.03652114814956724;0.03652114814956719;1.5029463068529154;0.015494675403387951;0.0;0.0;0.7838222252591247
leiden_res0_8;level_3;0.38700192989669413;0.6073091936980648;0.334237442230472;0.1299322751790175;0.49311464137691347;0.2522805306937093;0.23035249209226127;0.18945186537828254;0.4206017903314955;0.21461299446397067;0.3033349678332138;0.6624739119438352;0.3375260880561648;17.26566461252533;0.05521486604084611;754.646;754.646;0.07266788632452172;0.05179136816921947;0.05174982525222887;0.024008207803897376;0.04330681288529741;0.060253754689096134;0.058083780596476904;0.11289794453206067;0.12522978553554695;0.041994762319927645;0.03740428151221217;0.04215283302822063;0.04215283302822064;1.8196866347149656;0.005891206259106467;0.0;0.0;0.6366605683773914
leiden_res1_0;level_1;0.8184121395254907;;0.6927930146223199;0.2728040465084969;0.6927930146223199;0.0;0.0;0.8881330427316684;0.9421671083330718;0.0;0.0;0.41683191900964056;0.5831680809903595;10.154866545781605;0.08988724912810146;735.668;735.668;0.012687403049673512;;0.018097001271596608;0.004229134349891168;0.018097001271596608;0.0;0.0;0.044238156462229554;0.023827051510988788;0.0;0.0;0.013949905685314309;0.013949905685314316;0.653499766614439;0.00513218022900821;0.0;0.0;0.9365629847516325
leiden_res1_0;level_2;0.7607782821238562;;0.6487044473066141;0.3484702518924635;0.5607057283640385;0.4022707648228148;0.3456620067939407;0.7311684141054808;0.8544396817517954;0.328158114885243;0.24322753431727562;0.4202782126581788;0.5797217873418213;10.164285716001462;0.08980801316017868;735.668;735.668;0.0127889218278691;;0.018726981250218027;0.008371388716710417;0.02004982901477548;0.014018840267601834;0.01572249502037464;0.06187172376535755;0.03710196007914267;0.024849463451572032;0.012279312181590913;0.01242883598229007;0.012428835982290075;0.6491901325873161;0.005093088135858515;0.0;0.0;0.9360553908606545
leiden_res1_0;level_3;0.40437618301547806;0.6052850865326496;0.3379290097734677;0.13321209032645534;0.43762848540240784;0.2650029933103137;0.24179924549019777;0.160236042775129;0.39335350397909785;0.22084817253056177;0.30503699324528705;0.6645997633855967;0.33540023661440327;17.980612536836183;0.0528758383341502;735.668;735.668;0.06505845762953821;0.014301964017444407;0.0441696700226277;0.01799491749000617;0.11719231301730304;0.05417953649880175;0.05169827033230711;0.07310788288050273;0.08298391171256377;0.03826404216256561;0.030885987693415103;0.025348075815903245;0.025348075815903235;1.2229808725150462;0.0036971349944140515;0.0;0.0;0.6747077118523089
leiden_res2_0;level_1;0.867559098402678;;0.7664652625198879;0.27479731158994575;0.7664652625198879;0.0;0.0;0.9653491524065577;0.9824832851217419;0.0;0.0;0.3572798328566786;0.6427201671433214;7.58340490765531;0.11764447948096216;717.2560000000001;717.2560000000001;0.018313228423106773;;0.028500359485371017;0.03351178485141422;0.028500359485371017;0.0;0.0;0.019017760959178547;0.009730548735030353;0.0;0.0;0.023987453207642194;0.02398745320764219;0.9470061440363987;0.012963717075179557;0.0;0.0;0.9084338578844662
leiden_res2_0;level_2;0.7923200727151622;;0.7069228729449201;0.3418726781825792;0.5900648628815469;0.43413227181728464;0.39656349500782945;0.8822338584705077;0.9392171368735116;0.40685248679089125;0.2553131440933938;0.3622602362399904;0.6377397637600095;7.595681615293666;0.11747524111598664;717.2560000000001;717.2560000000001;0.014540896294007136;;0.02339235267092451;0.03177046451615008;0.031677338230588686;0.022511533253007983;0.025789718627923258;0.02148635764052822;0.011457981586596359;0.029124277528459693;0.015205383296036823;0.024304419611606506;0.024304419611606533;0.9483781051019465;0.012931527133657784;0.0;0.0;0.9272955185299643
leiden_res2_0;level_3;0.5157973939422803;0.6621238261196896;0.44220206076217894;0.20643642436344548;0.33143863511798755;0.3602556420871451;0.3430878556834508;0.4569012968111103;0.6753509091801658;0.27480352350233106;0.3141937710186985;0.5406881857459327;0.4593118142540673;13.100295467551575;0.07108440628453358;717.2560000000001;717.2560000000001;0.03067302332923037;0.02112869423269906;0.02139020830477108;0.013314946912076984;0.017352365963150748;0.027415101872006215;0.02628593471543089;0.04233892449766297;0.03167108856342285;0.015921067537323634;0.013479312580507276;0.022739251003451685;0.0227392510034517;0.7801451831640995;0.003704631454750105;0.0;0.0;0.8466348833538482
logistic_regression_default_StratifiedGroupKFold;level_1;0.9863047072163906;;0.9730008187471745;0.24657617680409763;0.9730008187471745;0.0;0.0;0.9999035856455551;0.9999517910839641;0.0;0.0;0.11586216048839035;0.8841378395116097;0.7707602790042698;0.5720268353192961;4.779999999999999;2.419;0.0037261242479972845;;0.007260465722781265;0.0009315310619993161;0.007260465722781265;0.0;0.0;7.594111786649534e-05;3.797247820203864e-05;0.0;0.0;0.01645923937328146;0.016459239373281444;0.2181746649785713;0.07441772909031623;0.0;0.0;0.9813693787600136
logistic_regression_default_StratifiedGroupKFold;level_2;0.9275567121044563;;0.9140645734127328;0.3597649956031084;0.8966364195036809;0.7813313504985657;0.7772052722948837;0.9987529391202085;0.9993759871778712;0.7199549850972196;0.5428627433945094;0.11766514956495147;0.8823348504350486;0.772623219925259;0.5715223342775319;4.779999999999999;2.419;0.009557039883089072;;0.012737257481932595;0.006271836007584472;0.011198279638515054;0.02896009681113563;0.03197713169430462;0.0016942291695514896;0.0008480657874467155;0.03106705444619404;0.03145359700412801;0.01808729776055043;0.01808729776055042;0.21991985328281408;0.07481636447628784;0.0;0.0;0.9522148005845547
logistic_regression_default_StratifiedGroupKFold;level_3;0.8833225680424235;0.9021805035878556;0.8364432235121114;0.3739591104427455;0.8264568934759071;0.8002720633265185;0.7969056331275901;0.9842144629324519;0.9920628343316057;0.7442383045239512;0.6794981756579933;0.23754081904557514;0.7624591809544249;3.1415953420657985;0.24530243294280715;4.779999999999999;2.419;0.01082786736879514;0.010926133879485258;0.012987896475995409;0.004927557457341219;0.013964994371585736;0.014455444500223423;0.015309398665331406;0.011256170050742855;0.005678431825016231;0.024766478734470805;0.01410250945227995;0.019887343300174103;0.019887343300174092;0.5671681015511496;0.035253751450510074;0.0;0.0;0.9458606631560244
maps;level_1;0.992995478010928;;0.9860917767640052;0.248248869502732;0.9860917767640052;0.0;0.0;0.9999757959768528;0.9999878979098831;0.0;0.0;0.08323634889814542;0.9167636511018546;0.38396184300716396;0.7246784289636155;568.946;289.522;0.0014679917046573733;;0.0028953570711254422;0.00036699792616434404;0.0028953570711254422;0.0;0.0;7.288941744624291e-06;3.644518158898651e-06;0.0;0.0;0.008816574191673652;0.008816574191673709;0.08348864081649887;0.04385952453077829;0.0;0.0;0.9926600414767132
maps;level_2;0.968383249088537;;0.961768225486096;0.38187098244398177;0.9450504442851264;0.8961839718753044;0.8957488538292235;0.999745169300315;0.9998725728737867;0.8734161841754942;0.7360144788702094;0.08347086854609849;0.9165291314539015;0.3841226319344392;0.7245982286104227;568.946;289.522;0.00458858990759172;;0.005693165972956758;0.0023866365245353923;0.01089804279236575;0.013741339950792625;0.013746710404172947;0.000191219920652761;9.56234082032883e-05;0.017616339213910755;0.026468576816887055;0.00892490412854013;0.00892490412854017;0.08357817023902404;0.043895027095207984;0.0;0.0;0.9770570504620414
maps;level_3;0.9368033186206535;0.9556687247158777;0.913480408221465;0.3987477463060544;0.9037917620387134;0.8914797512082039;0.8905347876961331;0.994523784378061;0.9972576606277592;0.8572780763707769;0.7968139237685525;0.16179913731385448;0.8382008626861456;1.4462878754457411;0.4177126566778638;568.946;289.522;0.0030867666969180874;0.00634532107081678;0.006050697057190368;0.0017689817416489673;0.01404424294797618;0.006963508741490952;0.007148741865875478;0.002164961179728101;0.0010855282758447005;0.013476026137059467;0.009939207162168543;0.021498633972090942;0.021498633972090942;0.3616598745183532;0.07565751858533071;0.0;0.0;0.9845661665154095
nimbus_FuseSOM_15;level_1;0.7543995014901574;;0.6063963179028714;0.25146650049671915;0.6063963179028714;0.0;0.0;0.8199908774844877;0.9046581854140688;0.0;0.0;0.481399769638198;0.518600230361802;13.12726560580297;0.07129454985527368;;71.376;0.02998492417968968;;0.038695775293467245;0.009994974726563221;0.038695775293467245;0.0;0.0;0.08072526165472158;0.044503441549672215;0.0;0.0;0.028292498096160097;0.028292498096160076;1.3277938414641475;0.006796004933168936;;0.0;0.8500753791015516
nimbus_FuseSOM_15;level_2;0.5691613055671686;;0.45052655504204864;0.24772526099645598;0.3979068117781613;0.18298003650897154;0.14248872804554397;0.5175468274640671;0.7137875523165989;0.07836001335630503;0.05657466945498202;0.4898611744996554;0.5101388255003446;13.15463866532898;0.07114421256197109;;71.376;0.040512219652430737;;0.04231302685977078;0.017142654484145144;0.028426650357892394;0.027217089644418244;0.024526380287976383;0.1380551341483966;0.10033791420710456;0.02953867034418786;0.013084872974109752;0.026111731378729613;0.02611173137872962;1.3169800047473008;0.006682826699006846;;0.0;0.7974389017378463
nimbus_FuseSOM_15;level_3;0.20661313735095854;0.41192536231098853;0.18831161451625122;0.08577658192134675;0.3573169203676777;0.08214290713497793;0.07170436527906185;0.06554398498506907;0.22991221873403106;0.04142533371074182;0.08036889771033542;0.7518511097083285;0.24814889029167153;20.103156816149458;0.0478046386255611;;71.376;0.020981767735554144;0.041638821442197445;0.025488836549135634;0.020446114597602722;0.04432124738154948;0.019984279757947004;0.017860021147435762;0.06106735596668022;0.1259184094059728;0.008202384812304873;0.01656071952621824;0.02226020195250671;0.02226020195250671;2.172364148718633;0.005091214928694836;;0.0;0.8950911613222293
